source,target,relation,source_name,target_name
543,41,nvic,nvic,cpu
541,5485,@ sysbus 0x40002000,uart0,UART.NRF52840_UART
541,9,easyDMA,uart0,true
541,1578,->,uart0,nvic@2
1150,5485,@ sysbus 0x40028000,uart1,UART.NRF52840_UART
1150,9,easyDMA,uart1,true
1150,1630,->,uart1,nvic@40
5486,5487,@ sysbus 0x4000B000,rtc0,Timers.NRF52840_RTC
5486,15,numberOfEvents,rtc0,3
5486,1570,->,rtc0,nvic@11
5488,5487,@ sysbus 0x40011000,rtc1,Timers.NRF52840_RTC
5488,15,numberOfEvents,rtc1,3
5488,1636,->,rtc1,nvic@17
5489,5487,@ sysbus 0x40024000,rtc2,Timers.NRF52840_RTC
5489,128,numberOfEvents,rtc2,4
5489,1620,->,rtc2,nvic@36
1643,1634,->,wdt,nvic@16
1643,5490,@ sysbus 0x40010000,wdt,Timers.NRF52840_Watchdog
5491,5492,@ sysbus 0x4001F000,ppi,Miscellaneous.NRF52840_PPI
538,1279,@ sysbus 0x0,flash,Memory.MappedMemory
483,1279,@ sysbus 0x800000,ram,Memory.MappedMemory
483,1279,@ sysbus 0x20000000,ram,Memory.MappedMemory
5493,3119,->,clock,nvic@0
5493,5494,@ sysbus 0x40000000,clock,Miscellaneous.NRF_CLOCK
1737,3127,->,twi0,nvic@3
1737,5495,@ sysbus 0x40003000,twi0,I2C.NRF52840_I2C
1078,561,->,spi2,nvic@23
1078,5496,@ sysbus 0x40023000,spi2,SPI.NRF52840_SPI
5493,826,located_at,clock,sysbus 0x40000000
1737,2077,located_at,twi0,sysbus 0x40003000
1737,5497,->,twi0,nvic@0x3
1078,2085,located_at,spi2,sysbus 0x40023000
1078,5498,->,spi2,nvic@0x23
1443,5499,located_at,gpio0,sysbus 0x50000500
604,5500,located_at,gpio1,sysbus 0x50000800
5501,2714,located_at,gpiote,sysbus 0x40006000
5501,1443,port0,gpiote,gpio0
5501,604,port1,gpiote,gpio1
5501,1556,->,gpiote,nvic@6
1736,5502,located_at,twi1,sysbus 0x40004000
1736,5503,->,twi1,nvic@4
492,3145,located_at,timer0,sysbus 0x40008000
492,128,numberOfEvents,timer0,4
492,1562,->,timer0,nvic@8
1160,3147,located_at,timer1,sysbus 0x40009000
1160,128,numberOfEvents,timer1,4
1160,1564,->,timer1,nvic@9
1100,4827,located_at,timer2,sysbus 0x4000A000
1100,128,numberOfEvents,timer2,4
1100,1567,->,timer2,nvic@10
1103,5504,located_at,timer3,sysbus 0x4001A000
1103,1337,numberOfEvents,timer3,6
1103,602,->,timer3,nvic@26
1106,5505,located_at,timer4,sysbus 0x4001B000
1106,1337,numberOfEvents,timer4,6
1106,603,->,timer4,nvic@27
3181,3637,located_at,i2s,sysbus 0x40025000
3181,1622,->,i2s,nvic@37
1106,5506,@ sysbus,timer4,0x4001B000
3181,5507,@ sysbus,i2s,0x40025000
5508,1633,@ sysbus,pdm,0x4001D000
5508,1105,->,pdm,nvic@29
3135,4011,@ sysbus,radio,0x40001000
3135,3122,->,radio,nvic@1
559,3110,@ sysbus,rng,0x4000D000
559,1576,->,rng,nvic@13
5509,5510,@ sysbus,ecb,0x4000E000
5509,1580,->,ecb,nvic@14
5511,1658,@ sysbus,egu0,0x40014000
5511,595,->,egu0,nvic@20
5512,5513,@ sysbus,egu1,0x40015000
5512,596,->,egu1,nvic@21
5514,5515,@ sysbus,egu2,0x40016000
5514,597,->,egu2,nvic@22
5516,5517,@ sysbus,egu3,0x40017000
5516,561,->,egu3,nvic@23
5518,1738,@ sysbus,egu4,0x40018000
5518,601,->,egu4,nvic@24
5519,5520,@ sysbus,egu5,0x40019000
5519,599,->,egu5,nvic@25
5518,5521,located at,egu4,sysbus 0x40018000
5518,601,connected to,egu4,nvic@24
5519,5522,located at,egu5,sysbus 0x40019000
5519,599,connected to,egu5,nvic@25
24,5523,initialized with,sysbus,ApplySVD @https://dl.antmicro.com/projects/renode/svd/NRF52840.svd.gz
24,5524,tagged as,sysbus,FICR
24,5525,tagged as,sysbus,DEVICEADDRTYPE 0x1
24,5526,tagged as,sysbus,DEVICEADDR[0] 0xAABBCCDD
24,5527,tagged as,sysbus,PSELRESET
831,484,size,rom,0x40000000
831,2013,Memory.MappedMemory,rom,sysbus 0x0
1030,40,size,ddr,0x20000000
1030,826,Memory.MappedMemory,ddr,sysbus 0x40000000
1671,1040,size,sdram,0x02000000
1671,5528,Memory.MappedMemory,sdram,sysbus 0xC0000000
41,24,CPU.Sparc,cpu,sysbus
4619,5529,Bus.GaislerAHBPlugAndPlayInfo,ahbInfo,"sysbus <0xfffff000, +0xfff>"
5530,5531,Bus.GaislerAPBController,apbController,"sysbus <0x800ff000, +0xfff>"
5532,5533,MemoryControllers.ESAMemoryController,esaMemController,"sysbus <0x80000000, +0x100>"
1440,4584,IRQControllers.GaislerMIC,mic,"sysbus <0x80000200, +0x100>"
1440,4585,0,mic,cpu@0 | cpu@1 | cpu@2
487,4586,UART.GaislerAPBUART,uart,"sysbus <0x80000100, +0x100>"
487,4587,->,uart,mic@2
1252,5534,Timers.Gaisler_GPTimer,timer,sysbus 0x80000300
1252,5535,0,timer,mic@8
1252,12,numberOfTimers,timer,2
1252,928,separateInterrupts,timer,false
1252,217,frequency,timer,50000000
505,5536,Network.GaislerEth,eth,sysbus 0x80000B00
505,5537,->,eth,mic@12
5538,5536,located_at,eth: Network.GaislerEth,sysbus 0x80000B00
5538,5537,->,eth: Network.GaislerEth,mic@12
5539,5540,located_at,gpio: GPIOPort.Gaisler_GPIO,sysbus 0x80000800
5539,5541,->,gpio: GPIOPort.Gaisler_GPIO,mic@10
5539,5,numberOfConnections,gpio: GPIOPort.Gaisler_GPIO,16
5539,8,numberOfInterrupts,gpio: GPIOPort.Gaisler_GPIO,1
5542,540,Memory.MappedMemory,internal_sram,0x0
5542,484,Memory.MappedMemory,internal_sram,0x40000000
5542,44,size,internal_sram,0x10000
1156,5543,Memory.MappedMemory,memory,0x81000000
1156,1142,size,memory,0x2000000
162,5544,CAN.LPC_CAN,can1,"<0xE0044000, +0x1000>"
162,5545,->,can1,"vic@[20,26]"
164,5546,CAN.LPC_CAN,can2,"<0xE0048000, +0x1000>"
164,5547,->,can2,"vic@[21,27]"
166,5548,CAN.LPC_CAN,can3,"<0xE004C000, +0x1000>"
166,5549,->,can3,"vic@[22,28]"
168,5550,CAN.LPC_CAN,can4,"<0xE0050000, +0x1000>"
168,5551,->,can4,"vic@[23,29]"
41,24,CPU.ARMv7A,cpu,sysbus
41,5552,cpuType,cpu,arm7tdmi
5553,4180,IRQControllers.PL190_VIC,vic,0xFFFFF000
5553,5554,->,vic,"cpu@[0, 1]"
541,4692,UART.NS16550,uart0,"<0xE000C000, +0x1000>"
541,5555,->,uart0,vic@6
1150,5556,UART.NS16550,uart1,"<0xE0010000, +0x1000>"
1150,5557,->,uart1,vic@7
492,4698,Timers.LPC_CTimer,timer0,0xE0004000
492,1101,frequency,timer0,10000000
492,5558,->,timer0,vic@4
5559,5560,Tag,0xE0000000 0x10,WD
5561,5562,Tag,0xE0004000 0x40,TIMER0
5563,5564,Tag,0xE001C000 0x4,I2CONSET
5565,5566,Tag,0xE001C010 0x4,I2SCLH
5567,5568,Tag,0xE001C014 0x4,I2SCLL
5569,5570,Tag,0xE001C018 0x4,I2CONCLR
5571,999,Tag,0xE0024000 0x100,RTC
5572,5573,Tag,0xE0028000 0x4,IO0PIN
5574,5575,Tag,0xE0028004 0x4,IO0SET
5576,5577,Tag,0xE0028008 0x4,GPIO_IODIR
5578,5579,Tag,0xE002800C 0x4,IO0CLR
5580,5581,Tag,0xE0028010 0x4,IOPIN1
5582,5583,Tag,0xE0028018 0x4,IODIR1
5584,5585,Tag,0xE002801C 0x4,IOCLR1
5586,5587,Tag,0xE002C000 0x18,PINSEL
5588,5589,Tag,0xE0034000 0x4,ADCR
5590,5591,Tag,0xE0034004 0x4,ADDR
5592,5593,Tag,0xE003C000 0x4,CAN_AFMR
5594,5595,Tag,0xE003C018 0x4,LUTerrAd
5596,5597,Tag,0xE01FC040 0x4,MEMMAP
5598,5599,Tag,0xE01FC080 0x4,PLL_PLLCON
5600,5601,Tag,0xE01FC088 0x4,PLLSTAT
5602,5603,Tag,0xE01FC140 0x4,EXTINT
5604,5605,Tag,0xE01FC144 0x4,EXTWAKE
5606,5599,Tag,<0xE01FC080 0x4>,PLL_PLLCON
5607,5601,Tag,<0xE01FC088 0x4>,PLLSTAT
5607,1102,has value,<0xE01FC088 0x4>,0xFFFFFFFF
5608,5603,Tag,<0xE01FC140 0x4>,EXTINT
5609,5605,Tag,<0xE01FC144 0x4>,EXTWAKE
5610,5611,Tag,<0xE01FC148 0x4>,EXTMODE
5612,5613,Tag,<0xE01FC14C 0x4>,EXTPOLAR
5614,5615,Tag,<0xFFE00000 0x10>,BCFG
831,21,size,rom,0x8000
47,4922,size,sram,0x00001000
47,5616,Memory.MappedMemory,sram,@ sysbus 0x01000000
1269,40,size,main_ram,0x20000000
1269,4434,Memory.MappedMemory,main_ram,@ sysbus 0x40000000
487,5617,Memory.MappedMemory,uart,@ sysbus 0xC0001800
487,2903,UART.LiteX_UART64,uart,@ sysbus
41,2903,CPU.PowerPc64,cpu,@ sysbus
492,5618,Timers.LiteX_Timer64,timer0,@ sysbus 0xC0002000
24,5619,init,sysbus,"Tag <0xC0000000, 0xC0000048> ""CTRL"""
24,5620,init,sysbus,"Tag <0xC0001000, 0xC0001800> ""IDENT_MEM"""
24,5621,init,sysbus,"Tag <0xc0002800, 0xC0002850> ""DDR_PHY"""
24,5622,init,sysbus,"Tag <0xC0003000, 0xC0003200> ""SDRAM_CONTROLLER"""
24,5623,init,sysbus,"Tag <0xC0001000, 0xC0001200> ""UART_PHY"""
5624,5625,Memory.MappedMemory,biosRom,@ { sysbus 0xFFFFE000; sysbus 0xE000 }
5624,37,size,biosRom,0x2000
538,4434,Memory.MappedMemory,flash,@ sysbus 0x40000000
538,5626,size,flash,0x2F000
1674,5627,IRQControllers.LAPIC,lapic,@ sysbus 0xFEE00000
1674,4,id,lapic,0
5628,5629,IRQControllers.IOAPIC,ioapic,@ sysbus 0xFEC00000
1435,5630,SPI.Quark_SPI,spi0,@ sysbus 0xB0001000
1435,5631,IRQ,spi0,ioapic@2
1077,5632,SPI.Quark_SPI,spi1,@ sysbus 0xB0001400
1077,5633,IRQ,spi1,ioapic@3
5634,5635,Memory.MappedMemory,flash2,@ sysbus 0x40030000
5634,5626,size,flash2,0x2F000
5636,5637,Memory.MappedMemory,otpData,@ sysbus 0x4002F000
5636,848,size,otpData,0x1000
47,5638,Memory.MappedMemory,sram,@ sysbus 0xA8000000
47,3025,size,sram,0x14000
5639,5640,UART.NS16550,uartA,@ sysbus 0xB0002000
5639,9,wideRegisters,uartA,true
5641,5642,UART.NS16550,uartB,@ sysbus 0xB0002400
5641,9,wideRegisters,uartB,true
5641,5643,IRQ,uartB,ioapic@6
41,2903,CPU.X86,cpu,@ sysbus
41,5644,cpuType,cpu,x86
1232,5645,X86.Quark_GPIOController,gpio,@ sysbus 0xB0000C00
1232,5646,IRQ,gpio,ioapic@8
5647,5648,X86.Quark_PWM,pwm,@ sysbus 0xB0000800
5647,5649,IRQ,pwm,ioapic@9
1232,5650,X86.Quark_GPIOController,gpio,0xB0000C00
5647,24,located_at,pwm,sysbus
5647,5651,X86.Quark_PWM,pwm,0xB0000800
5652,1232,gpioPort,scss,gpio
5652,24,located_at,scss,sysbus
5652,5653,Miscellaneous.Quark_SystemControlSubsystem,scss,"<0xb0800000,+0x4000>"
481,5654,<0xB0100000 0x400>,Tag,FLASH_CONFIGURATION_1
481,5655,<0xB0200000 0x400>,Tag,FLASH_CONFIGURATION_2
481,1896,<0xB0000C00 0x400>,Tag,GPIO
481,1401,<0xB0700000 0x1000>,Tag,DMA
481,5656,<0xB0400000 0x400>,Tag,ISRAM_CONFIG
481,5657,<0xB0002800 0x400>,Tag,I2C_0
481,5658,<0xB0001800 0x400>,Tag,SPI_S
481,5659,<0xB0001000 0x400>,Tag,SPI_M0
481,5660,<0xB0000800 0x400>,Tag,APB_TIMER
481,999,<0xB0000400 0x400>,Tag,RTC
481,5661,<0xB0000000 0x400>,Tag,WATCHDOG_TIMER
481,5662,<0xB0000C50 4>,Tag,GPIO_EXT_PORTA
481,128,<0xB0000C50>,Tag,4
481,5663,<0xB0000C50>,Tag,0xFFFFFFFFF
481,5664,<0xB0100014 4>,Tag,FLASH_STTS
481,128,<0xB0100014>,Tag,4
481,1102,<0xB0100014>,Tag,0xFFFFFFFF
2013,1668,sysbus,sysbus 0x0,biosMemory
24,487,sysbus,sysbus,uart
24,41,sysbus,sysbus,cpu
24,5665,init,sysbus,"Tag <0xE0000020 1> ""PIC1_CMD"""
24,5666,init,sysbus,"Tag <0xE0000021 1> ""PIC1_DATA"""
24,5667,init,sysbus,"Tag <0xE00000A0 1> ""PIC2_CMD"""
24,5668,init,sysbus,"Tag <0xE00000A1 1> ""PIC2_DATA"""
24,5669,init,sysbus,"Tag <0xE0000040 1> ""PIT_CHANNEL0"""
24,5670,init,sysbus,"Tag <0xE0000041 1> ""PIT_CHANNEL1"""
24,5671,init,sysbus,"Tag <0xE0000042 1> ""PIT_CHANNEL2"""
24,5672,init,sysbus,"Tag <0xE0000043 1> ""PIT_CMDREG"""
24,5673,init,sysbus,"Tag <0xE0000CF8 4> ""PCI_ADDRESS"""
24,5674,init,sysbus,"Tag <0xE0000CFC 4> ""PCI_DATA"""
24,5675,init,sysbus,"Tag <0xE0000070 1> ""CMOS_ADDRESS"""
24,5676,init,sysbus,"Tag <0xE0000071 1> ""CMOS_DATA"""
849,1359,numberOfConnections,port0,15
897,843,numberOfConnections,port3,8
905,1337,numberOfConnections,port5,6
1363,1365,portNumber,port6,0x6
1363,1204,numberOfConnections,port6,11
1363,850,pfsMisc,port6,portMisc
1367,884,has,port7,GPIOPort.RenesasRA2_GPIO
1367,1368,sysbus,port7,0x400400E0
1367,5677,address,port7,0x400409C0
1367,677,size,port7,0x40
1367,891,region,port7,pinConfiguration
1367,1359,numberOfConnections,port7,15
851,852,maps to,IRQ0,icu@1
853,854,maps to,IRQ1,icu@2
855,856,maps to,IRQ2,icu@3
857,858,maps to,IRQ3,icu@4
859,860,maps to,IRQ4,icu@5
861,862,maps to,IRQ5,icu@6
863,864,maps to,IRQ6,icu@7
865,866,maps to,IRQ7,icu@8
867,868,maps to,IRQ8,icu@9
869,870,maps to,IRQ9,icu@10
871,872,maps to,IRQ10,icu@11
1369,884,has,port8,GPIOPort.RenesasRA2_GPIO
1369,1370,sysbus,port8,0x40040100
1369,888,sysbus,port8,Bus.BusMultiRegistration
1369,1371,address,port8,0x40040A00
1369,677,size,port8,0x40
1369,891,region,port8,pinConfiguration
1369,2362,numberOfConnections,port8,10
908,5678,:,port9,@ none
1335,5679,[0x09-0x0C],gpt,icu@[0x4C-0x4F]
1335,5680,->,gpt,icu@[0x50-0x51]
1335,5681,->,gpt,icu@[0x52-0x55]
1335,5682,->,gpt,icu@[0x56-0x57]
1335,5683,->,gpt,icu@[0x58-0x5B]
1335,5684,->,gpt,icu@[0x5C-0x5D]
2760,956,frequency,sci3,32000000
2760,928,fullModel,sci3,false
2760,5685,ReceiveIRQ,sci3,icu@0x93
2760,5686,TransmitIRQ,sci3,icu@0x94
2760,5687,TransmitEndIRQ,sci3,icu@0x95
47,33,size,sram,0x10000000
538,4576,located_at,flash,sysbus 0x00000000
538,40,size,flash,0x20000000
1087,5688,located_at,usart1,"sysbus <0x40013800, +0x100>"
1938,4296,located_at,usart4,"sysbus <0x40004C00, +0x100>"
1938,4297,->,usart4,nvic@52
1940,4298,located_at,usart5,"sysbus <0x40005000, +0x100>"
1940,2224,->,usart5,nvic@53
1219,1614,EventInterrupt,i2c2,nvic@33
1219,1616,ErrorInterrupt,i2c2,nvic@34
1219,1614,->,i2c2,nvic@33
1219,1616,->,i2c2,nvic@34
1083,4330,located_at,exti,sysbus 0x40010400
1083,1916,numberOfOutputLines,exti,19
1775,921,located_at,nvicInput23,none
1776,921,located_at,nvicInput40,none
1125,5689,located_at,gpioPortA,"sysbus <0x40010800, +0x400>"
1126,5690,located_at,gpioPortB,"sysbus <0x40010C00, +0x400>"
1128,5691,located_at,gpioPortC,"sysbus <0x40011000, +0x400>"
1130,5692,located_at,gpioPortD,"sysbus <0x40011400, +0x400>"
1132,5693,located_at,gpioPortE,"sysbus <0x40011800, +0x400>"
1132,2037,[0-15],gpioPortE,exti@[0-15]
1130,5694,is_a,gpioPortD,GPIOPort.STM32F1GPIOPort
1132,5694,is_a,gpioPortE,GPIOPort.STM32F1GPIOPort
1134,5694,is_a,gpioPortF,GPIOPort.STM32F1GPIOPort
1136,5694,is_a,gpioPortG,GPIOPort.STM32F1GPIOPort
1130,1083,maps_to,gpioPortD,exti
1132,1083,maps_to,gpioPortE,exti
1134,1083,maps_to,gpioPortF,exti
1136,1083,maps_to,gpioPortG,exti
24,562,initiates,sysbus,ApplySVD
24,1122,tags,sysbus,RCC_CR
1122,1640,has_address,RCC_CR,0x40021000
1122,5695,has_size,RCC_CR,0x40021003
1122,5696,has_value,RCC_CR,0x0A020083
6,1251,cpuType,cpu1,cortex-a53
6,8,cpuId,cpu1,1
6,4946,init,cpu1,IsHalted true
10,1251,cpuType,cpu2,cortex-a53
10,12,cpuId,cpu2,2
10,4946,init,cpu2,IsHalted true
13,1251,cpuType,cpu3,cortex-a53
13,15,cpuId,cpu3,3
13,4946,init,cpu3,IsHalted true
1160,1253,frequency,timer1,62500000
1160,5697,EL3PhysicalTimerIRQ,timer1,gic#1@29
1160,5698,EL1PhysicalTimerIRQ,timer1,gic#1@30
1160,5699,EL1VirtualTimerIRQ,timer1,gic#1@27
1160,5700,NonSecureEL2PhysicalTimerIRQ,timer1,gic#1@26
1160,5701,NonSecureEL2VirtualTimerIRQ,timer1,gic#1@28
1100,1253,frequency,timer2,62500000
1100,5702,EL3PhysicalTimerIRQ,timer2,gic#2@29
1100,5427,EL1PhysicalTimerIRQ,timer2,gic#2@30
1100,5428,EL1VirtualTimerIRQ,timer2,gic#2@27
1100,5429,NonSecureEL2PhysicalTimerIRQ,timer2,gic#2@26
1100,5703,NonSecureEL2VirtualTimerIRQ,timer2,gic#2@28
1103,5426,instance of,timer3,Timers.ARM_GenericTimer
1103,13,located on,timer3,cpu3
1103,1253,frequency,timer3,62500000
1103,4910,interrupt signal,timer3,EL3PhysicalTimerIRQ
1103,4911,interrupt signal,timer3,EL1PhysicalTimerIRQ
1103,4912,interrupt signal,timer3,EL1VirtualTimerIRQ
1103,4913,interrupt signal,timer3,NonSecureEL2PhysicalTimerIRQ
1103,4914,interrupt signal,timer3,NonSecureEL2VirtualTimerIRQ
565,888,has,gic,Bus.BusMultiRegistration
565,53,address,gic,0x8000000
565,2010,size,gic,0x010000
565,2119,has,gic,IRQControllers.ArmGicRedistributorRegistration
565,2011,address,gic,0x80a0000
565,5704,address,gic,0x80c0000
565,5705,address,gic,0x80e0000
565,5706,address,gic,0x8100000
1201,5707,Memory.MappedMemory,debug,Memory.MappedMemory @sysbus 0x0
3541,3542,Memory.MappedMemory,e51DTim,Memory.MappedMemory @ sysbus 0x01000000
1201,540,Memory.MappedMemory @ sysbus,debug,0x0
3541,1203,Memory.MappedMemory @ sysbus,e51DTim,0x01000000
3545,5708,Memory.MappedMemory @ sysbus,u54Hart1ITim,0x01808000
3548,5709,Memory.MappedMemory @ sysbus,u54Hart2ITim,0x01810000
3550,3554,Memory.MappedMemory @ sysbus,u54Hart3ITim,0x01818000
3552,3555,Memory.MappedMemory @ sysbus,u54Hart4ITim,0x01820000
524,1142,IRQControllers.CoreLevelInterruptor @ sysbus,clint,0x2000000
1061,5710,IRQControllers.PlatformLevelInterruptController @ sysbus,plic,0xc000000
1061,5711,numberOfSources,plic,53
541,1209,UART.SiFive_UART @ sysbus,uart0,0x10010000
541,5712,IRQ,uart0,plic@4
541,5713,UART.SiFive_UART,uart0,sysbus 0x10010000
1150,1161,UART.SiFive_UART,uart1,sysbus 0x10011000
1150,5714,IRQ,uart1,plic@5
1232,5715,GPIOPort.SiFive_GPIO,gpio,sysbus 0x10060000
5716,2666,Memory.MappedMemory,qspi0Flash,sysbus 0x20000000
5716,1142,size,qspi0Flash,0x2000000
1228,5717,Network.CadenceGEM,ethernet,sysbus 0x10090000
1228,3505,IRQ,ethernet,plic@53
512,1228,Network.EthernetPhysicalLayer,phy,ethernet
1221,5718,SPI.HiFive_SPI,qspi0,sysbus 0x10040000
1221,3499,IRQ,qspi0,plic@51
1221,8,numberOfSupportedSlaves,qspi0,1
1224,5719,SPI.HiFive_SPI,qspi1,sysbus 0x10041000
1224,3502,IRQ,qspi1,plic@52
1226,5720,SPI.HiFive_SPI,qspi2,sysbus 0x10050000
1226,1881,IRQ,qspi2,plic@6
1,5721,CPU,cpu0,IbexRiscV32
1,5722,cpuType,cpu0,rv32imacb_zicsr_zifencei
831,5723,Memory.MappedMemory,rom,sysbus 0x00008000
5724,5725,nonce,rom_ctrl,755CF00BD7432C3F
5724,5726,key,rom_ctrl,8CD4E7EFF1B9EC59CE812447C5714595
5724,831,rom,rom_ctrl,rom
5724,5727,FatalAlert ->,rom_ctrl,alert_handler@60
5728,5729,FatalError ->,sram_ctrl,alert_handler@59
538,5730,Memory.MappedMemory,flash,sysbus 0x20000000; sysbus 0x80000000
538,5731,Memory.MappedMemory,flash,@ {sysbus 0x20000000; sysbus 0x80000000}
1988,5732,MTD.OpenTitan_FlashController,flash_ctrl,@ sysbus 0x41000000
1988,5733,ProgramEmptyIRQ,flash_ctrl,rv_plic@159
1988,5734,ProgramLevelIRQ,flash_ctrl,rv_plic@160
1988,5735,ReadFullIRQ,flash_ctrl,rv_plic@161
1988,5736,ReadLevelIRQ,flash_ctrl,rv_plic@162
1988,5737,OperationDoneIRQ,flash_ctrl,rv_plic@163
1988,5738,CorrectableErrorIRQ,flash_ctrl,rv_plic@164
1988,5739,RecoverableAlert,flash_ctrl,alert_handler@35
1988,5740,FatalStandardAlert,flash_ctrl,alert_handler@36
1988,5741,FatalAlert,flash_ctrl,alert_handler@37
1988,5742,FatalPrimitiveFlashAlert,flash_ctrl,alert_handler@38
1988,5743,RecoverablePrimitiveFlashAlert,flash_ctrl,alert_handler@39
5744,5745,Memory.MappedMemory,ram_ret_aon,@ sysbus 0x40600000
5744,848,size,ram_ret_aon,0x1000
5746,5747,Memory.MappedMemory,ram_main,@ sysbus 0x10000000
5746,34,size,ram_main,0x20000
5744,5748,Memory.MappedMemory,ram_ret_aon,sysbus 0x40600000
5746,2660,Memory.MappedMemory,ram_main,sysbus 0x10000000
541,826,UART.OpenTitan_UART,uart0,sysbus 0x40000000
541,5749,TxWatermarkIRQ,uart0,rv_plic@1
541,5750,RxWatermarkIRQ,uart0,rv_plic@2
541,5751,TxEmptyIRQ,uart0,rv_plic@3
541,5752,RxOverflowIRQ,uart0,rv_plic@4
541,5753,RxFrameErrorIRQ,uart0,rv_plic@5
541,5754,RxBreakErrorIRQ,uart0,rv_plic@6
541,5755,RxTimeoutIRQ,uart0,rv_plic@7
541,5756,RxParityErrorIRQ,uart0,rv_plic@8
541,5757,FatalAlert,uart0,alert_handler@0
1150,1551,UART.OpenTitan_UART,uart1,sysbus 0x40010000
1150,5758,TxWatermarkIRQ,uart1,rv_plic@9
1150,5759,RxWatermarkIRQ,uart1,rv_plic@10
1150,5760,TxEmptyIRQ,uart1,rv_plic@11
1150,5761,RxOverflowIRQ,uart1,rv_plic@12
1150,5762,RxFrameErrorIRQ,uart1,rv_plic@13
1150,5763,RxBreakErrorIRQ,uart1,rv_plic@14
1150,5764,RxTimeoutIRQ,uart1,rv_plic@15
1150,5765,RxParityErrorIRQ,uart1,rv_plic@16
1150,5766,FatalAlert,uart1,alert_handler@1
1152,5767,TxWatermarkIRQ,uart2,rv_plic@17
1152,5768,RxWatermarkIRQ,uart2,rv_plic@18
1152,5769,TxEmptyIRQ,uart2,rv_plic@19
1152,5770,RxOverflowIRQ,uart2,rv_plic@20
1152,5771,RxFrameErrorIRQ,uart2,rv_plic@21
1152,5772,RxBreakErrorIRQ,uart2,rv_plic@22
1152,5773,RxTimeoutIRQ,uart2,rv_plic@23
1152,5774,RxParityErrorIRQ,uart2,rv_plic@24
1152,5775,FatalAlert,uart2,alert_handler@2
1154,5776,TxWatermarkIRQ,uart3,rv_plic@25
1154,5777,RxWatermarkIRQ,uart3,rv_plic@26
1154,5778,TxEmptyIRQ,uart3,rv_plic@27
1154,5779,RxOverflowIRQ,uart3,rv_plic@28
1154,5780,RxFrameErrorIRQ,uart3,rv_plic@29
1154,5781,RxBreakErrorIRQ,uart3,rv_plic@30
1154,5782,RxTimeoutIRQ,uart3,rv_plic@31
1154,5783,RxParityErrorIRQ,uart3,rv_plic@32
1154,5784,FatalAlert,uart3,alert_handler@3
3185,5785,FatalAlert,i2c0,alert_handler@6
1099,5786,FatalAlert,i2c1,alert_handler@7
1219,5787,FatalAlert,i2c2,alert_handler@8
1099,5788,I2C.OpenTitan_I2C,i2c1,sysbus 0x40090000
1219,5789,I2C.OpenTitan_I2C,i2c2,sysbus 0x400A0000
5790,5791,SPI.OpenTitan_SpiHost@,spi_host0,sysbus 0x40300000
5790,5792,FatalAlert,spi_host0,alert_handler@19
5790,5793,Error,spi_host0,rv_plic@131
5790,5794,SpiEvent,spi_host0,rv_plic@132
5790,845,numberOfCSLines,spi_host0,32
5795,5796,SPI.OpenTitan_SpiHost@,spi_host1,sysbus 0x40310000
5795,5797,FatalAlert,spi_host1,alert_handler@20
5795,5798,Error,spi_host1,rv_plic@133
5795,5799,SpiEvent,spi_host1,rv_plic@134
5795,845,numberOfCSLines,spi_host1,32
5800,5801,SPI.OpenTitan_SpiDevice,spi_device,sysbus 0x40050000
5800,5802,FatalAlert,spi_device,alert_handler@5
1232,1358,GPIOPort.OpenTitan_GPIO,gpio,sysbus 0x40040000
1232,5803,IRQ,gpio,rv_plic@33
1232,5804,FatalAlert,gpio,alert_handler@4
5805,5806,Miscellaneous.OpenTitan_AES,aes,sysbus 0x41100000
5805,5807,UpdateErrorAlert,aes,alert_handler@42
5805,5808,FatalFaultAlert,aes,alert_handler@43
5809,5805,has_aes,keymgr,aes
5809,5810,has_kmac,keymgr,kmac
5809,5724,has_romController,keymgr,rom_ctrl
5809,5811,has_deviceId,keymgr,BF5EA92044DAC540CFD1A00105568DFA97D9C35EA0407D71320B5E0434DB637F
5809,5812,has_lifeCycleDiversificationConstant,keymgr,2F1A43C03DD4FF9B887AB7521CA6CBD8
5809,5813,has_creatorKey,keymgr,9152E32C9380A4BCC3E0AB263581E6B0E8825186E1E445631646E8BEF8C45D47
5809,5814,has_ownerKey,keymgr,FA365DF52DA48CD752FB3A026A8E608F0098CFE5FA9810494829D0CD9479EB78
5809,5815,has_rootKey,keymgr,EFB7EA7EE90093CF4AFFD9AAA2D6C0EC446CFDF5F2D5A0BFD7E2D93EDC63A10256D24A00181DE99E0F690B447A8DDE2A1FFB8BC306707107AA6E2410F15CFC37
5809,5816,has_softOutputSeed,keymgr,3DAAEF20E285FA658FDD1B426C037151B16C8D444C444F396F4479CB795CF94B
5809,5817,has_hardOutputSeed,keymgr,9E409D18381BD5D56821E2985E47997105C4900F255574675985B210E1A968E4
5809,5818,has_destinationAesSeed,keymgr,5E5B35E460FDAF1FF382AB0195E33689D99BCEBF2B79B6839264EDF4DE2B39F3
5809,5819,has_destinationKmacSeed,keymgr,94059891A38BD1D16C763BBD90347E58152D7FCA9938036525AAA3F89E3DE8F1
5820,5821,->,OperationDoneIRQ,rv_plic@172
5822,5823,->,RecoverableAlert,alert_handler@49
5824,5825,->,FatalAlert,alert_handler@50
